date,code,status,reference,name,baseurl,extensions
2014-11-25,minute,final,P8_PV(2014)11-25,PROCÈS-VERBAL de la séance du 25/11/2014,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2014/11-25/pv_definitif/xml/P8_PV(2014)11-25_FR,pdf|xml
2014-11-24,minute,final,P8_PV(2014)11-24,PROCÈS-VERBAL de la séance du 24/11/2014,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2014/11-24/pv_definitif/xml/P8_PV(2014)11-24_FR,pdf|xml
2014-11-13,minute,final,P8_PV(2014)11-13,PROCÈS-VERBAL de la séance du 13/11/2014,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2014/11-13/pv_definitif/xml/P8_PV(2014)11-13_FR,pdf|xml
2014-11-12,minute,final,P8_PV(2014)11-12,PROCÈS-VERBAL de la séance du 12/11/2014,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2014/11-12/pv_definitif/xml/P8_PV(2014)11-12_FR,pdf|xml
2014-10-23,minute,final,P8_PV(2014)10-23,PROCÈS-VERBAL de la séance du 23/10/2014,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2014/10-23/pv_definitif/xml/P8_PV(2014)10-23_FR,pdf|xml
2014-10-22,minute,final,P8_PV(2014)10-22,PROCÈS-VERBAL de la séance du 22/10/2014,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2014/10-22/pv_definitif/xml/P8_PV(2014)10-22_FR,pdf|xml
2014-10-21,minute,final,P8_PV(2014)10-21,PROCÈS-VERBAL de la séance du 21/10/2014,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2014/10-21/pv_definitif/xml/P8_PV(2014)10-21_FR,pdf|xml
2014-10-20,minute,final,P8_PV(2014)10-20,PROCÈS-VERBAL de la séance du 20/10/2014,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2014/10-20/pv_definitif/xml/P8_PV(2014)10-20_FR,pdf|xml
2014-09-18,minute,final,P8_PV(2014)09-18,PROCÈS-VERBAL de la séance du 18/09/2014,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2014/09-18/pv_definitif/xml/P8_PV(2014)09-18_FR,pdf|xml
2014-09-17,minute,final,P8_PV(2014)09-17,PROCÈS-VERBAL de la séance du 17/09/2014,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2014/09-17/pv_definitif/xml/P8_PV(2014)09-17_FR,pdf|xml
2014-09-16,minute,final,P8_PV(2014)09-16,PROCÈS-VERBAL de la séance du 16/09/2014,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2014/09-16/pv_definitif/xml/P8_PV(2014)09-16_FR,pdf|xml
2014-09-15,minute,final,P8_PV(2014)09-15,PROCÈS-VERBAL de la séance du 15/09/2014,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2014/09-15/pv_definitif/xml/P8_PV(2014)09-15_FR,pdf|xml
2014-07-17,minute,final,P8_PV(2014)07-17,PROCÈS-VERBAL de la séance du 17/07/2014,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2014/07-17/pv_definitif/xml/P8_PV(2014)07-17_FR,pdf|xml
2014-07-16,minute,final,P8_PV(2014)07-16,PROCÈS-VERBAL de la séance du 16/07/2014,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2014/07-16/pv_definitif/xml/P8_PV(2014)07-16_FR,pdf|xml
2014-07-15,minute,final,P8_PV(2014)07-15,PROCÈS-VERBAL de la séance du 15/07/2014,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2014/07-15/pv_definitif/xml/P8_PV(2014)07-15_FR,pdf|xml
2014-07-14,minute,final,P8_PV(2014)07-14,PROCÈS-VERBAL de la séance du 14/07/2014,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2014/07-14/pv_definitif/xml/P8_PV(2014)07-14_FR,pdf|xml
2014-07-03,minute,final,P8_PV(2014)07-03,PROCÈS-VERBAL de la séance du 03/07/2014,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2014/07-03/pv_definitif/xml/P8_PV(2014)07-03_FR,pdf|xml
2014-07-02,minute,final,P8_PV(2014)07-02,PROCÈS-VERBAL de la séance du 02/07/2014,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2014/07-02/pv_definitif/xml/P8_PV(2014)07-02_FR,pdf|xml
2014-07-01,minute,final,P8_PV(2014)07-01,PROCÈS-VERBAL de la séance du 01/07/2014,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2014/07-01/pv_definitif/xml/P8_PV(2014)07-01_FR,pdf|xml
